id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
PS_48314,Portarretrato Cámara Espía HD 1080p,Portarretrato Cámara Espía HD 1080p,in stock,new,5500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/71-5O6HxXlL.jpg,JeiperdStore,Cámaras No Visibles
PS_28734,Lector De Tarjetas Inteligentes CAC USB,"Lector de tarjetas inteligentes CAC USB con chip Realtek avanzado. Compatible con Windows, macOS y Linux. Certificado CE, FCC, WHQL.",in stock,new,3500.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/61KEFlCk26L._AC_SL1300_.jpg,JeiperdStore,Accesorios
PS_31759,Termo H2.0 1.18L – Hidratación Sostenible,"Termo H2.0 1.2L en acero inoxidable reciclado. Mantiene tus bebidas heladas por horas, con tapa FlowState™ de tres posiciones.",in stock,new,3200.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/imgi_38_imgi_113_Web_PNG_Square-TheQuencherH2.OFlowState_Tumbler30OZ-Black2.0-Front.png,JeiperdStore,Cocina
PS_19222,Cable Tipo-C De Carga Rápida y Datos,Cable Tipo-C De Carga Rápida y Datos,in stock,new,1500.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/206058.jpg,JeiperdStore,Accesorios
PS_65489,Antena De TV Digital HDTV De Largo Alcance 8K,"Disfruta TV gratis en 8K y 4K con la antena HDTV de largo alcance. Capta señales hasta 560 millas, incluye cable coaxial reforzado y amplificador.",in stock,new,3200.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/61dfsGjP2HL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_29316,Cocedor De Huevos Eléctrico Evoloop 6 Huevos &#8211; Multifuncional y Compacto,"Cocedor de huevos eléctrico Evoloop: prepara hasta 6 huevos al mismo tiempo en minutos. Ideal para huevos duros, escalfados o revueltos. Compacto",in stock,new,5000.00 DOP,3700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/61ryxotXVDL._AC_SL1500_.jpg,JeiperdStore,Cocina
PS_31641,Timbre Video Blink Doorbell 1080p WiFi con Visión Nocturna,Timbre Video Blink 1080p WiFi con visión nocturna y audio bidireccional. Funciona con Alexa. Requiere Sync Module para su instalación.,in stock,new,5400.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/41L8IvwohuL._SL1000_-1.jpg,JeiperdStore,Accesorios
PS_55265,"Carrito Plegable Portátil 100L 220lbs &#8211; Resistente, Compacto y Fácil de Transportar","Carrito Plegable Portátil 100L 220lbs &#8211; Resistente, Compacto y Fácil de Transportar",in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/WhatsApp-Image-2025-09-30-at-8.58.11-PM.jpeg,JeiperdStore,Hogar
PS_48992,Cargador Dell Para Laptop De 130W USB-C,Cargador Dell Para Laptop De 130W USB-C,in stock,new,5300.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/61fuU18iyBL._AC_SL1500_.jpg,JeiperdStore,Accesorios de Computadoras
PS_71643,Cover ShockProof Para Samsung Galaxy Tab A9 (8.7 Pulgadas) (SM-X110/X115/X117),Cover ShockProof Para Samsung Galaxy Tab A9 (8.7 Pulgadas) (SM-X110/X115/X117),in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/71O6jVxu8KL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_45519,Aire Acondicionado Portátil KGLG L18000,Aire Acondicionado Portátil KGLG L18000,in stock,new,25200.00 DOP,22500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/aire.png,JeiperdStore,Hogar
PS_16869,Interruptor inteligente Dimmer WiFi Compatible Con Alexa Y Google Home,Interruptor inteligente Dimmer WiFi Compatible Con Alexa Y Google Home y con una Superficie de vidrio templado de toque agradable.,in stock,new,2400.00 DOP,,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/41LEqcVVgZL._AC_SL1001_.jpg,JeiperdStore,Domótica
PS_28931,Interruptor Atenuador Inteligente DMS16 Compatible Con Alexa Y Google Home,"Interruptor atenuador inteligente DMS16, compatible con Smart Life y Tuya. Ajusta el brillo de tus luces del 1% al 100%, con memoria de apagado.",in stock,new,3500.00 DOP,2300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_27_Sa3b66bcc30514609a17c6e41769eff2aI.jpg_960x960q75.jpeg,JeiperdStore,Domótica
PS_91996,Control Remoto Inteligente IR Y Control De Humedad Temperatura WiFi Compatible Con Alexa y Google,"Monitorea temperatura y humedad en tiempo real con este sensor WiFi inteligente. Compatible con Alexa y Google Assistant, ofrece control por voz.",in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_23_img_4278.jpeg-tIiDFVWLL.jpg,JeiperdStore,Accesorios
PS_44165,Drone GPS Blinory 5Ghz con cámara 2K WIFI,"Explora el Drone GPS Blinory 5Ghz con cámara 2K WIFI en tiempo real. Con GPS y retorno automático, motores brushless, 30 minutos.",in stock,new,15400.00 DOP,11500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/714PJWxOGGL._AC_SL1500_0000.png,JeiperdStore,Accesorios
PS_79545,Mini Abanico Portatil CuteAir,"Mini Abanico Portatil CuteAir, silencioso y recargable. Diseño con dibujos animados, práctico para estudiantes, oficina o como regalo ideal.",in stock,new,1800.00 DOP,1300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_27_S701554b6-1.jpeg,JeiperdStore,Accesorios
PS_34539,Cover ShockProof Para Samsung Galaxy Tab A8 (10.5 Pulgadas),"Cover ShockProof Para Samsung Galaxy Tab A8 (10.5 Pulgadas) con protección total, soporte 360°, correa de mano y correa de hombro portátil.",in stock,new,4500.00 DOP,3700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/81tTwNbTOUL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_23558,Detector De Metales Portátil LCD,"Detector de Metales Portátil con pantalla LCD, compacto y eficiente. Ideal para uso doméstico, industrial y aficionados. Preciso, seguro y fácil de transportar.",in stock,new,2800.00 DOP,1350.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/SCANNER.png,JeiperdStore,Accesorios
PS_59719,Micrófono Inalámbrico SX23 2.4G Tipo-C,"Micrófono inalámbrico SX23 2.4G tipo-C con audio claro y estable, diseño portátil, fácil de usar y perfecto para clases, grabaciones y presentaciones.",in stock,new,5000.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_390_H0215156908774510a1e8f22873aad51bG.png,JeiperdStore,Accesorios
PS_71951,Rizador De Cabello Inalámbrico y Recargable 5000 mAh,"Rizador de cabello inalámbrico con batería de 60 min , rizado automático , revestimiento cerámico protector y pantalla LCD . Compacto y elegante.",in stock,new,4000.00 DOP,3400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/nueva.png,JeiperdStore,Hogar
PS_87646,Secadora De Ropa Portátil Y Ligera Con Temporizador Y Control,"Secadora de ropa portátil y ligera con diseño plegable, secado por aire, controles táctiles automáticos y estante organizador. Ideal para hogar o viaje.",in stock,new,4500.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-19-at-8.11.50-AM-scaled.jpg,JeiperdStore,Hogar
PS_41451,Audifonos inalambricos Anker Soundcore P30i 2 En 1 Con Soporte Para Telefono Y Cancelacion De Ruido,"Auriculares Soundcore P30i by Anker con cancelación de ruido inteligente, graves potentes, 45H de batería, estuche 2 en 1 y resistencia IP54.",in stock,new,5000.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/51gRgXnCwZL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_66578,Timbre Video Ring Doobell Plus 1536p HD Wi-Fi HD,Timbre Video Ring Doobell Plus 1536p HD Wi-Fi HD,in stock,new,11000.00 DOP,9500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/61MBp1T6huL._SL1500_-1.jpg,JeiperdStore,Accesorios
PS_29123,Mini Lavadora Portátil De 3000mAh Compacta Silenciosa y Recargable,Mini Lavadora Portátil De 3000mAh Compacta Silenciosa y Recargable,in stock,new,4000.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/61Gb8SV8ouL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_77272,"Lenovo Tab M11, 11&#8243; IPS 400 nits, 4GB, 128GB eMMC","Lenovo Tab M11 con pantalla WUXGA de 11», audio Dolby Atmos, cámaras de 8MP y procesador Helio G88. Ideal para streaming, estudio y trabajo.",in stock,new,20500.00 DOP,18500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/71tsfMzD-VL._AC_SL1500_-scaled.jpg,JeiperdStore,Tabletas
PS_98148,"Soporte Articulado SmallRig Con Brazo Magico Para Celulares, Cámaras o Micrófonos","Soporte Articulado SmallRig Con Brazo Magico Para Celulares, Cámaras o Micrófonos",in stock,new,5000.00 DOP,3700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_28_1717669877004_.jpg,JeiperdStore,Accesorios
PS_37935,Aro De Luz Profesional Con Tres Tonos y Soporte Integrado YM-200,"Aro de luz de 20W con tres tonos (2500K-8500K), soporte para celular/cámara y batería recargable. Ideal para fotos, videos y transmisiones.",in stock,new,4000.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/61IL9zCzmdL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_24784,Radio Walkie Talkie Baofeng UV-17M (1 Pieza),"Radio Walkie Talkie Baofeng con GPS en tiempo real, pantalla HD, linterna LED y carga USB Tipo-C. Comunicación confiable, programación flexible",in stock,new,4500.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_48_New-Baofeng-Bf-17h-UV-17m-6-Band-Handhe.jpeg,JeiperdStore,Accesorios
PS_61918,Aspiradora/Sopladora Gotech 2 en 1 Portátil Multiuso,"Aspiradora de mano inalámbrica con potente succión de 8000Pa, batería de larga duración, diseño compacto y 4 boquillas versátiles. Limpieza rapida.",in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_422_H4da9ade5.png,JeiperdStore,Accesorios
PS_15926,Samsung Galaxy SmartTag 2,"Encuentra lo que más valoras con el Samsung Galaxy SmartTag 2. Batería de larga duración, resistencia IP67 y localización precisa con BLE y UWB.",in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_2_Samsung-Smart-Tag-2-GPS-Locator-Tracking-Device_black.jpg,JeiperdStore,Accesorios
PS_61516,Proyector Portatil 1080p Con Bluetooth 5.4 y Soporte Dual Ajustable,"Disfruta cine en casa o al aire libre con el Proyector Portátil HT23PRO 4K Android 11. Full HD 1080P, 390 ANSI, WiFi6, Bluetooth 5.0 y pantalla.",in stock,new,15500.00 DOP,13500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/61dzMpbk-6L._UF8941000_QL80_000.png,JeiperdStore,Proyectores
PS_53466,Audifonos p/ Sordo Amplificador Audio Y Reducción De Ruido Inteligente,"Audifonos p/ Sordo Amplificador Audio Y Reducción De Ruido Inteligente, sonido claro, batería de 48 horas y estuche portátil con carga adicional.",in stock,new,5500.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/imgi_14_S8e2b231225e74a059c61f164906acb237.jpg_960x960q75.jpg_.jpeg,JeiperdStore,Accesorios
PS_43125,Router Wi-Fi TP-LINK Archer A54 De Doble Banda AC1200,"Router Archer A54 AC1200 de doble banda con 4 antenas externas, streaming fluido en HD, gestión fácil vía app y modo Access Point para mayor cobertura.",in stock,new,5000.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/41E8Y45JS1L._AC_SL1080_.jpg,JeiperdStore,Accesorios
PS_17683,Ventilador Portátil De Cintura 3 En 1 Con Power Bank 10000mAh y Luz LED,"Ventilador portátil 3 en 1 con clip de cintura, power bank 10000mAh y luz LED. Ideal para viajes, trabajo y actividades al aire libre.",in stock,new,3800.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/09/61ykImyEL9L._AC_UL495_SR435495_-1.jpg,JeiperdStore,Accesorios
PS_74794,Rodillera Masajeadora Electrica De Calor Recargable,Rodillera Masajeadora Electrica De Calor Recargable,in stock,new,5000.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/61F36RL2QBL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_35541,Mini Aire Portátil 4 en 1 con Atomización y Enfriamiento Rápido,Mini Aire Portátil 4 en 1 con Atomización y Enfriamiento Rápido,in stock,new,5500.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/61eSAXyNIvL._AC_SL1500_.jpg,JeiperdStore,Hogar
PS_56546-1-1,Memoria Sandisk Ultra Dual USB OTG Tipo-C (256GB),"Descubre la unidad flash USB tipo C de alta velocidad, ideal para transferir archivos entre smartphones, tabletas y computadoras. Con diseño retráctil.",in stock,new,4800.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/02/51kjKn6yCBL._AC_SL1200_-1.jpg,JeiperdStore,Accesorios
PS_56546-1,Memoria Sandisk Ultra Dual USB OTG Tipo-C (128GB),"Descubre la unidad flash USB tipo C de alta velocidad, ideal para transferir archivos entre smartphones, tabletas y computadoras. Con diseño retráctil.",in stock,new,5000.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/02/51kjKn6yCBL._AC_SL1200_-1.jpg,JeiperdStore,Accesorios
PS_95346,Cover ShockProof Para Samsung Tab S6 Lite (10.4 Pulgadas),Cover ShockProof Para Samsung Tab S6 Lite (10.4 Pulgadas),in stock,new,4500.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/71YApCGfFUL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_76549,Cover Tipo Libro Para Samsung Tab S6 Lite (10.4 pulgadas),"Protege tu Samsung Galaxy Tab S6 Lite 2020/2022/2024 con esta elegante cover translúcida de TPU suave. Incluye soporte para S Pen, función auto Sleep/Wake.",in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/710FDuvcpBL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_15376,Audifonos HyperX Cloud Stinger 2 Ps5/Ps4,"Audifonos HyperX Cloud Stinger: sonido 3D inmersivo, micrófono con mute rápido y diseño ligero para sesiones de juego cómodas y duraderas.",in stock,new,6500.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/61gKp5mi0-L._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_19128,Radio Walkie Talkie Baofeng UV-5R (1 Pieza),"Radio Walkie Talkie Baofeng GMRS Bidereccional Profesional UV-5R con 128 memorias, 22 canales GMRS, 8 repetidores y 154 códigos de privacidad. Comunicación clara y de largo alcance.",in stock,new,4400.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/610fNY2kJML._AC_SL1171_.jpg,JeiperdStore,Accesorios
PS_79894,PS5 Slim Version Digital 825GB Combo Fortnite,"Descubre la PS5 Slim Edición Digital: rendimiento ultra rápido con SSD, gráficos 4K, ray tracing, audio 3D y retroalimentación háptica. Una nueva era para los gamers.",in stock,new,45500.00 DOP,43500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/Mesa-de-trabajo-2-18.jpg,JeiperdStore,Control de Juegos
PS_44231,Adaptador Inalámbrico CarPlay PL6 2 en 1 USB y USB-C,"Convierte tu CarPlay o Android Auto con este adaptador inalámbrico. Conexión estable, instalación plug &amp; play y compatibilidad universal",in stock,new,5000.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/71gQhJS8tL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_27236,Estuche De Fibra De Carbono ShockProof Para JBL Flip 7,Estuche De Fibra De Carbono ShockProof Para JBL Flip 7,in stock,new,2800.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_17_GUEST_f54d6cd5-8864-4ea0-9649-1fe6c560463c.jpeg,JeiperdStore,Accesorios
PS_92667,Cable Adaptador Jack a 2 Auxiliar 3.5mm,Comparte tu música sin perder calidad con el Cable Divisor de Audio 3.5mm. Conecta 2 auriculares a un solo dispositivo y disfruta en compañía.,in stock,new,1500.00 DOP,1100.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_12_HTB1xOQ9qHGYBuNjy0Foq6AiBFXau.jpg_960x960q75.jpg_.jpeg,JeiperdStore,Accesorios
PS_53157,Jenga Hot Edicion Parejas,"Es el juego coqueto para parejas con 48 retos divertidos. Hecho a mano con materiales ecológicos, compacto y perfecto para San Valentín o noches románticas.",in stock,new,2200.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_368_H3b1dc4fb70e447da8308140f8d54c194d.jpg,JeiperdStore,Accesorios
PS_41934,Bocina Bluetooth JBL Flip 7,"Bocina Bluetooth JBL Flip 7 con 14h de batería, sonido potente, resistencia al agua y diseño compacto. Ideal para fiestas y aventuras.",in stock,new,15200.00 DOP,12500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_1_JBL-Flip-7-Waterproof-Portable-Bluetooth-Speaker-Black.jpeg,JeiperdStore,Accesorios
PS_79866,Audifonos Inalambricos JBL Vibe Beam 2 Con Sonido De Graves,"Audifonos JBL Vibe Beam 2 con Pure Bass, cancelación activa de ruido, 40h de batería, carga rápida y resistencia al agua IP54.",in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_16_01.JBL_Wave-Beam-2_Product-Image_Hero_Black.png,JeiperdStore,Accesorios
PS_83167,Adaptador USB-C Con Carga Rápida y Audio 3.5mm,Adaptador USB-C Con Carga Rápida y Audio 3.5mm,in stock,new,2200.00 DOP,1600.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/41refNrkjWL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_93295,Abanico 3 En 1 Para Carro 12V/24V 360°,Abanico 3 En 1 Para Carro 12V/24V 360°,in stock,new,2800.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_10_S18575db150d4441388ca8c373c0aac79L.jpg_960x960q75.jpg_-removebg-preview.png,JeiperdStore,Accesorios
PS_93397,Cargador Universal Ajustable 96W 12V/24V,Cargador Universal Ajustable 96W 12V/24V,in stock,new,2000.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/US.png,JeiperdStore,Accesorios
PS_17646,HDMI A VGA 3.5mm Con Salida De Audio,HDMI A VGA 3.5mm Con Salida De Audio,in stock,new,2200.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_133_GOOHOCHY-to-VGA-Adapter-with-3-5mm-Audio-Output-Video-Converter-for-PC-DVD-TV-and-Projector_9d6e859d-.jpg,JeiperdStore,Accesorios
PS_23391,Purificador De Aire Y Humidificador Levoit (Core 300S-p) WIFI,Purificador De Aire Y Humidificador Levoit (Core 300S-p) WIFI,in stock,new,15500.00 DOP,13500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/61xG0LYsTnL._AC_SL1409_.jpg,JeiperdStore,Cocina
PS_27827,Abanico De Escritorio USB Con Pantalla Digital,Abanico De Escritorio USB Con Pantalla Digital,in stock,new,2500.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/022212-2.png,JeiperdStore,Accesorios
PS_25126,Abanico 2 En 1 Para Carro 12V 360°,"Abanico 2 En 1 Para Carro 12V con doble cabezal y rotación de 360°, compacto, potente y fácil de instalar vía encendedor, ideal.",in stock,new,2200.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/715AnjqyCsL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_38256,Seguidor Inteligente de Rostros Q04 c/ Control,Seguidor Inteligente de Rostros Q04 c/ Control,in stock,new,4500.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/51QgU0bYcdL._AC_SL1001_.jpg,JeiperdStore,Accesorios
PS_92632,Aro De Luz LED 22”+ Trípode,Aro De Luz LED 22”+ Trípode,in stock,new,7000.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_29_Large-Photo-Ring-43cm-Three-Bases-For-Mobiles-Camera-With-Charger-Control-Luminaire-Ring-Light-LED-3200K-5800K-YQ-460B.png,JeiperdStore,Accesorios
PS_65746,Cámara GoPro Hero 11 Black,"Captura cada momento con la GoPro HERO11 Black: video 5.3K, fotos de 24.7MP, HyperSmooth 5.0, Night Effects y subida automática a la nube.",in stock,new,27500.00 DOP,24500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_392_pdp-h11b-SA-image03-1024-2x-scaled.png,JeiperdStore,Cámaras
PS_71692,Teclado Bluetooth Inalámbrico BKC001,"Teclado Bluetooth inalámbrico BKC001 compacto y portátil, compatible con Apple, PC y tablets. Diseño ligero, conexión rápida y funcionamiento con pilas AA.",in stock,new,3200.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/imgi_165_s-l1600.png,JeiperdStore,Accesorios de Computadoras
PS_13613,Afeitadora Remington PG6015A Recargable,"Afeitadora Remington PG6015A Recargable con motor magnético, cabezal ajustable, uso en seco o húmedo, batería recargable y diseño compacto.",in stock,new,4000.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/71L73-ghwEL._SL1500_.jpg,JeiperdStore,Accesorios
PS_83131-1,Adaptador Inalámbrico CarPlay Android/iPhone,Adaptador Inalámbrico CarPlay Android/iPhone,in stock,new,4200.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/11/imgi_113_s-l1600.jpg,JeiperdStore,Accesorios
PS_77651,Audifono Logitech G432 Gamer,Audifono Logitech G432 Gamer,in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/71uwTVu8XnL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_56469,Escáner Portátil Epson de Documentos WorkForce ES-60W,Escáner Portátil Epson de Documentos WorkForce ES-60W,in stock,new,18500.00 DOP,15500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/514-tfRaYxL._AC_SL1500_.jpg,JeiperdStore,Accesorios de Celulares/Tabletas
PS_98796,Cover ShockProof Para Samsung A36 / A56 Soporte y Protector De Cámara,Cover ShockProof Para Samsung A36 / A56 Soporte y Protector De Cámara,in stock,new,2200.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2026/01/ChatGPT-Image-Jan-6-2026-03_45_32-PM.png,JeiperdStore,Accesorios
PS_27537,Control Roku TV HQ-2704,"Control remoto HQ-2704 compatible con Roku TV TCL. No requiere programación ni emparejamiento. Incluye accesos directos a Netflix, Disney+, Hulu.",in stock,new,1800.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/61KzlRiV8ZL._AC_SL1200_-1.jpg,JeiperdStore,Accesorios
